3	579	false	open	false	8		2016-06-28T20:12:27Z	2016-06-30T06:39:56Z		VM Summit at Node.js Interactive EU	45		
4	12057627	false	open	false	4		2017-01-05T21:59:15Z	2017-01-11T17:28:52Z		VM Summit #3	137		
