229998460	76	1093990	false	2016-07-01T17:04:49Z	2016-07-01T17:04:49Z	6	
230070255	76	1773260	false	2016-07-01T23:56:07Z	2016-07-01T23:56:07Z	2	
230074919	76	6316590	false	2016-07-02T01:00:11Z	2016-07-02T01:00:11Z	4	
230076146	76	1773260	false	2016-07-02T01:23:16Z	2016-07-02T01:23:16Z	21	
230076330	76	6316590	false	2016-07-02T01:27:32Z	2016-07-02T01:27:32Z	1	
230076893	76	767105	false	2016-07-02T01:38:55Z	2016-07-02T01:38:55Z	28	
230076935	76	1773260	false	2016-07-02T01:39:55Z	2016-07-02T01:39:55Z	6	
230077049	108	1773260	true	2016-07-02T01:42:25Z	2016-07-02T01:42:25Z	22	
230078227	108	6316590	true	2016-07-02T02:07:53Z	2016-07-02T02:07:53Z	3	
230078233	76	6316590	false	2016-07-02T02:08:04Z	2016-07-02T02:08:04Z	4	
230078291	63	6316590	false	2016-07-02T02:09:47Z	2016-07-02T02:09:47Z	7	
230078353	108	1773260	true	2016-07-02T02:11:21Z	2016-07-02T02:11:21Z	2	
230231388	108	1093990	true	2016-07-04T08:13:51Z	2016-07-04T08:13:51Z	17	
