6	2352663	false	open	false	12		2015-11-30T18:17:42Z	2016-07-21T13:42:09Z		Jenkins alternatives	12		
8	275871	true	open	false	1		2017-03-14T10:49:16Z	2017-03-14T16:06:49Z		Update README to clarify project status	2		
