19690536	3d5c505fb3de1df0f443772a12c3eb9f822a3cfc	739813	false	2016-11-04T02:25:26Z	2016-11-04T02:25:26Z	13	
258293267	1	4865608	false	2016-11-03T22:28:45Z	2016-11-03T22:28:45Z	14	
258293678	1	739813	false	2016-11-03T22:30:42Z	2016-11-03T22:30:42Z	18	
258295136	1	13093042	false	2016-11-03T22:38:21Z	2016-11-03T22:38:21Z	103	
258296171	1	45469	false	2016-11-03T22:43:29Z	2016-11-03T22:43:29Z	19	
258302437	1	13093042	false	2016-11-03T23:16:35Z	2016-11-03T23:16:35Z	185	
258304008	1	498775	false	2016-11-03T23:25:37Z	2016-11-03T23:25:37Z	269	
258304491	1	770982	false	2016-11-03T23:28:37Z	2016-11-03T23:28:37Z	55	
258304512	1	45469	false	2016-11-03T23:28:43Z	2016-11-03T23:28:43Z	89	
258304558	1	45469	false	2016-11-03T23:29:04Z	2016-11-03T23:29:04Z	12	
258305547	1	1559888	false	2016-11-03T23:34:28Z	2016-11-03T23:34:28Z	89	
258307152	1	1093990	false	2016-11-03T23:44:12Z	2016-11-03T23:44:12Z	13	
258307451	1	13093042	false	2016-11-03T23:45:56Z	2016-11-03T23:45:56Z	108	
258308476	1	45469	false	2016-11-03T23:51:42Z	2016-11-03T23:51:42Z	51	
258526801	2	770982	false	2016-11-04T19:31:39Z	2016-11-04T19:31:39Z	122	
258547575	2	45469	false	2016-11-04T21:06:53Z	2016-11-04T21:06:53Z	41	
258547967	2	498775	false	2016-11-04T21:08:49Z	2016-11-04T21:08:49Z	92	
258567834	4	986878	false	2016-11-04T22:59:07Z	2016-11-04T22:59:07Z	196	
258568477	4	158390	false	2016-11-04T23:03:10Z	2016-11-04T23:03:10Z	23	
258569497	4	13093042	false	2016-11-04T23:10:20Z	2016-11-04T23:10:20Z	93	
258570654	3	986878	false	2016-11-04T23:18:43Z	2016-11-04T23:18:43Z	105	
258572576	4	986878	false	2016-11-04T23:33:36Z	2016-11-04T23:33:36Z	22	
258573367	1	45469	false	2016-11-04T23:40:36Z	2016-11-04T23:40:36Z	69	
258575752	2	4865608	false	2016-11-05T00:02:24Z	2016-11-05T00:02:24Z	18	
258647904	1	45469	false	2016-11-05T22:58:07Z	2016-11-05T22:58:07Z	24	
258694914	2	770982	false	2016-11-06T17:12:19Z	2016-11-06T17:12:19Z	355	
258700489	2	13093042	false	2016-11-06T18:36:18Z	2016-11-06T18:36:18Z	77	
258702883	2	770982	false	2016-11-06T19:11:38Z	2016-11-06T19:11:38Z	153	
258703465	2	13093042	false	2016-11-06T19:21:14Z	2016-11-06T19:21:14Z	95	
258707863	4	770982	false	2016-11-06T20:24:54Z	2016-11-06T20:24:54Z	38	
258720547	4	45469	false	2016-11-06T23:40:15Z	2016-11-06T23:40:15Z	81	
258743050	4	770982	false	2016-11-07T04:04:48Z	2016-11-07T04:04:48Z	66	
258743865	4	13093042	false	2016-11-07T04:14:59Z	2016-11-07T04:14:59Z	74	
