22605690	769edbe719626cef21093c4d964acb5f62f54a25	2834954	false	2017-06-17T20:46:37Z	2017-06-17T20:46:37Z	4	
22605702	769edbe719626cef21093c4d964acb5f62f54a25	6003317	false	2017-06-17T20:48:29Z	2017-06-17T20:48:29Z	10	
22605839	6292e5d4e6ec708dfeaa20582c8452932962085b	2834954	false	2017-06-17T21:05:55Z	2017-06-17T21:05:55Z	11	
22606064	6292e5d4e6ec708dfeaa20582c8452932962085b	1379677	false	2017-06-17T21:42:16Z	2017-06-17T21:42:16Z	63	
309234836	130	6003317	false	2017-06-17T19:22:39Z	2017-06-17T19:22:39Z	39	
309239589	130	2834954	false	2017-06-17T20:53:50Z	2017-06-17T20:53:50Z	107	
