12	579	false	open	false	25		2015-01-24T22:37:12Z	2016-10-21T17:30:40Z		What do you want to see from a roadmap?	67		
54	579	false	open	false	143		2016-01-22T19:52:30Z	2016-09-14T03:49:15Z		Should Node.js be VM neutral in the future?	303		
