233027194	138	982720	false	2016-07-15T18:15:01Z	2016-07-15T18:15:01Z	41	
233046137	138	1093990	false	2016-07-15T19:18:27Z	2016-07-15T19:18:27Z	21	
236398839	146	61791	true	2016-07-31T00:27:38Z	2016-07-31T00:27:38Z	2	
237586958	147	1093990	true	2016-08-04T15:21:45Z	2016-08-04T15:21:45Z	2	
237619142	147	1141386	true	2016-08-04T17:11:45Z	2016-08-04T17:11:45Z	3	
237621205	148	1141386	false	2016-08-04T17:19:06Z	2016-08-04T17:19:06Z	11	
237725957	147	1141386	true	2016-08-05T00:34:59Z	2016-08-05T00:34:59Z	24	
237773297	147	6078550	true	2016-08-05T07:10:33Z	2016-08-05T07:10:33Z	2	
238148997	149	739813	false	2016-08-08T06:06:13Z	2016-08-08T06:06:13Z	9	
238159676	149	6078550	false	2016-08-08T07:21:33Z	2016-08-08T07:21:33Z	2	
238159975	149	6078550	false	2016-08-08T07:23:10Z	2016-08-08T07:23:10Z	3	
244651771	150	718899	false	2016-09-05T03:30:26Z	2016-09-05T03:30:26Z	2	
245015987	150	1141386	false	2016-09-06T16:55:40Z	2016-09-06T16:55:40Z	4	
261404854	151	718899	false	2016-11-17T23:38:03Z	2016-11-17T23:38:03Z	16	
261405045	151	1141386	false	2016-11-17T23:39:14Z	2016-11-17T23:39:14Z	3	
261410538	151	718899	false	2016-11-18T00:10:44Z	2016-11-18T00:10:44Z	51	
261419668	151	1981088	false	2016-11-18T01:06:18Z	2016-11-18T01:06:18Z	141	
261551223	151	718899	false	2016-11-18T14:56:48Z	2016-11-18T14:56:48Z	21	
261722124	151	1981088	false	2016-11-19T16:01:08Z	2016-11-19T16:01:08Z	118	
262086456	151	1141386	false	2016-11-21T22:22:38Z	2016-11-21T22:22:38Z	41	
262092324	151	1981088	false	2016-11-21T22:48:09Z	2016-11-21T22:48:09Z	12	
262098470	151	1141386	false	2016-11-21T23:17:29Z	2016-11-21T23:17:29Z	27	
263917874	151	1981088	false	2016-11-30T16:19:47Z	2016-11-30T16:19:47Z	48	
264728619	152	1141386	true	2016-12-04T20:27:32Z	2016-12-04T20:27:32Z	19	
267205715	145	64202	false	2016-12-15T01:01:55Z	2016-12-15T01:01:55Z	9	
267205861	145	498775	false	2016-12-15T01:02:39Z	2016-12-15T01:02:39Z	18	
267380197	145	1141386	false	2016-12-15T16:55:28Z	2016-12-15T16:55:28Z	35	
267380477	145	498775	false	2016-12-15T16:56:27Z	2016-12-15T16:56:27Z	20	
