1	495647	true	open	false	0		2017-06-12T11:17:45Z	2017-06-13T13:01:39Z		add support for v8-canary builds			
2	134460	true	open	false	0	0	2017-06-13T12:18:50Z	2017-06-13T12:18:50Z		add support for chakracore-nightly	50		
