229596290	25	414752	false	2016-06-30T08:32:50Z	2016-06-30T08:32:50Z	62	
229636683	25	657552	false	2016-06-30T11:52:11Z	2016-06-30T11:52:11Z	62	
230533239	25	229881	false	2016-07-05T16:41:28Z	2016-07-05T16:41:28Z	233	
230589358	25	14932257	false	2016-07-05T20:13:59Z	2016-07-05T20:13:59Z	138	
230675277	19	6469275	false	2016-07-06T05:36:45Z	2016-07-06T05:36:45Z	38	
230692533	19	275871	false	2016-07-06T06:50:45Z	2016-07-06T06:50:45Z	19	
230773128	24	3118295	false	2016-07-06T13:37:04Z	2016-07-06T13:37:04Z	4	
238801092	25	18193	false	2016-08-10T08:34:46Z	2016-08-10T08:34:46Z	105	
238806607	25	2467194	false	2016-08-10T08:58:34Z	2016-08-10T08:58:34Z	21	
238874833	25	439929	false	2016-08-10T13:58:33Z	2016-08-10T13:58:33Z	24	
239136371	25	559321	false	2016-08-11T11:32:54Z	2016-08-11T11:32:54Z	8	
244504841	20	70011	false	2016-09-02T22:49:22Z	2016-09-02T22:49:22Z	106	
244506884	20	718899	false	2016-09-02T23:04:20Z	2016-09-02T23:04:20Z	51	
247151128	25	416585	false	2016-09-14T20:58:20Z	2016-09-14T20:58:20Z	26	
247153584	25	905772	false	2016-09-14T21:06:44Z	2016-09-14T21:06:44Z	18	
247154571	25	2643044	false	2016-09-14T21:09:43Z	2016-09-14T21:09:43Z	22	
247155947	25	905772	false	2016-09-14T21:13:44Z	2016-09-14T21:13:44Z	34	
247161458	25	1315533	false	2016-09-14T21:31:36Z	2016-09-14T21:31:36Z	124	
247165587	25	2467194	false	2016-09-14T21:46:16Z	2016-09-14T21:46:16Z	29	
247166326	25	1315533	false	2016-09-14T21:48:37Z	2016-09-14T21:48:37Z	40	
247166763	25	416585	false	2016-09-14T21:50:10Z	2016-09-14T21:50:10Z	69	
247167922	25	1315533	false	2016-09-14T21:54:36Z	2016-09-14T21:54:36Z	28	
247169029	25	559321	false	2016-09-14T21:58:38Z	2016-09-14T21:58:38Z	15	
247170050	25	1315533	false	2016-09-14T22:02:33Z	2016-09-14T22:02:33Z	25	
247715965	25	129203	false	2016-09-16T21:42:20Z	2016-09-16T21:42:20Z	21	
248120912	20	6170607	false	2016-09-19T20:45:59Z	2016-09-19T20:45:59Z	45	
249569577	8	2273090	false	2016-09-26T13:29:58Z	2016-09-26T13:29:58Z	14	
251552415	20	70011	false	2016-10-05T00:33:18Z	2016-10-05T00:33:18Z	95	
252093136	5	916489	false	2016-10-06T21:24:21Z	2016-10-06T21:24:21Z	98	
252094517	5	439929	false	2016-10-06T21:30:27Z	2016-10-06T21:30:27Z	13	
254290554	3	2168518	false	2016-10-17T18:23:22Z	2016-10-17T18:23:22Z	31	
257410511	19	516118	false	2016-10-31T20:26:16Z	2016-10-31T20:26:16Z	24	
257411794	19	158211	false	2016-10-31T20:31:17Z	2016-10-31T20:31:17Z	15	
257419872	19	516118	false	2016-10-31T21:03:10Z	2016-10-31T21:03:10Z	28	
257427825	19	158211	false	2016-10-31T21:36:53Z	2016-10-31T21:36:53Z	33	
257428265	19	189580	false	2016-10-31T21:38:44Z	2016-10-31T21:38:44Z	14	
257428580	19	516118	false	2016-10-31T21:40:02Z	2016-10-31T21:40:02Z	2	
257428866	19	189580	false	2016-10-31T21:41:16Z	2016-10-31T21:41:16Z	23	
260383736	32	4985028	false	2016-11-14T16:25:46Z	2016-11-14T16:25:46Z	11	
260420711	32	676289	false	2016-11-14T18:34:30Z	2016-11-14T18:34:30Z	5	
265026887	3	3516420	false	2016-12-06T00:48:56Z	2016-12-06T00:48:56Z	12	
265029689	3	79017	false	2016-12-06T01:05:43Z	2016-12-06T01:05:43Z	40	
269048639	19	516118	false	2016-12-23T21:42:18Z	2016-12-23T21:42:18Z	36	
269051035	19	516118	false	2016-12-23T22:11:23Z	2016-12-23T22:11:23Z	134	
269054328	19	158211	false	2016-12-23T22:55:43Z	2016-12-23T22:55:43Z	34	
269054557	19	79017	false	2016-12-23T22:58:51Z	2016-12-23T22:58:51Z	46	
269055009	19	516118	false	2016-12-23T23:05:49Z	2016-12-23T23:05:49Z	29	
269055172	19	516118	false	2016-12-23T23:08:36Z	2016-12-23T23:08:36Z	9	
269055822	19	79017	false	2016-12-23T23:18:12Z	2016-12-23T23:18:12Z	56	
