229570742	218	2377664	true	2016-06-30T06:25:06Z	2016-06-30T06:25:06Z	10	
229571362	218	1443911	true	2016-06-30T06:29:19Z	2016-06-30T06:29:19Z	35	
229673654	218	1128607	true	2016-06-30T14:23:26Z	2016-06-30T14:23:26Z	6	
230360741	218	52195	true	2016-07-04T22:38:32Z	2016-07-04T22:38:32Z	13	
230459111	218	1128607	true	2016-07-05T12:00:37Z	2016-07-05T12:00:37Z	3	
230459659	220	1128607	false	2016-07-05T12:03:37Z	2016-07-05T12:03:37Z	37	
230497128	218	1128607	true	2016-07-05T14:38:03Z	2016-07-05T14:38:03Z	14	
231504918	221	376661	false	2016-07-09T00:58:33Z	2016-07-09T00:58:33Z	53	
231505149	221	52195	false	2016-07-09T01:01:43Z	2016-07-09T01:01:43Z	89	
231505531	221	376661	false	2016-07-09T01:07:11Z	2016-07-09T01:07:11Z	66	
231505545	221	2467194	false	2016-07-09T01:07:24Z	2016-07-09T01:07:24Z	22	
231505655	221	376661	false	2016-07-09T01:08:58Z	2016-07-09T01:08:58Z	35	
231505845	221	52195	false	2016-07-09T01:12:15Z	2016-07-09T01:12:15Z	6	
231506364	222	376661	false	2016-07-09T01:21:28Z	2016-07-09T01:21:28Z	19	
231526456	222	1128607	false	2016-07-09T09:56:59Z	2016-07-09T09:56:59Z	77	
232804525	222	498775	false	2016-07-14T21:56:40Z	2016-07-14T21:56:40Z	4	
232808404	222	52195	false	2016-07-14T22:14:40Z	2016-07-14T22:14:40Z	21	
232941554	218	1128607	true	2016-07-15T12:43:19Z	2016-07-15T12:43:19Z	16	
232959327	218	52195	true	2016-07-15T14:04:13Z	2016-07-15T14:04:13Z	5	
232960392	222	52195	false	2016-07-15T14:08:33Z	2016-07-15T14:08:33Z	8	
232961952	222	376661	false	2016-07-15T14:14:45Z	2016-07-15T14:14:45Z	8	
232962977	222	1128607	false	2016-07-15T14:18:08Z	2016-07-15T14:18:08Z	30	
232963941	218	1128607	true	2016-07-15T14:21:19Z	2016-07-15T14:21:19Z	10	
232968165	222	52195	false	2016-07-15T14:35:18Z	2016-07-15T14:35:18Z	5	
233083083	222	2467194	false	2016-07-15T22:19:55Z	2016-07-15T22:19:55Z	26	
233135207	222	52195	false	2016-07-16T15:19:28Z	2016-07-16T15:19:28Z	25	
233138804	222	376661	false	2016-07-16T16:36:59Z	2016-07-16T16:36:59Z	2	
233140669	222	498775	false	2016-07-16T17:14:09Z	2016-07-16T17:14:09Z	5	
233144835	222	2467194	false	2016-07-16T18:43:19Z	2016-07-16T18:43:19Z	11	
233153287	222	899444	false	2016-07-16T22:02:01Z	2016-07-16T22:02:01Z	5	
233275923	222	52195	false	2016-07-18T08:52:07Z	2016-07-18T08:52:07Z	17	
233696608	222	52195	false	2016-07-19T16:54:55Z	2016-07-19T16:54:55Z	7	
233696828	222	52195	false	2016-07-19T16:55:43Z	2016-07-19T16:55:43Z	9	
233701843	222	52195	false	2016-07-19T17:12:56Z	2016-07-19T17:12:56Z	10	
233702355	222	498775	false	2016-07-19T17:14:45Z	2016-07-19T17:14:45Z	8	
233702632	222	1128607	false	2016-07-19T17:15:42Z	2016-07-19T17:15:42Z	62	
233870744	222	52195	false	2016-07-20T07:48:46Z	2016-07-20T07:48:46Z	7	
234928657	223	1128607	true	2016-07-25T11:29:31Z	2016-07-25T11:29:31Z	29	
235941966	218	1128607	true	2016-07-28T16:04:19Z	2016-07-28T16:04:19Z	11	
235951944	218	1128607	true	2016-07-28T16:38:49Z	2016-07-28T16:38:49Z	12	
235952605	218	1443911	true	2016-07-28T16:41:20Z	2016-07-28T16:41:20Z	14	
238274957	218	1128607	true	2016-08-08T15:32:33Z	2016-08-08T15:32:33Z	16	
238317374	223	1128607	true	2016-08-08T17:45:56Z	2016-08-08T17:45:56Z	2	
238332697	224	1128607	true	2016-08-08T18:32:03Z	2016-08-08T18:32:03Z	10	
238855180	224	1128607	true	2016-08-10T12:44:54Z	2016-08-10T12:44:54Z	4	
240432941	224	1128607	true	2016-08-17T14:39:31Z	2016-08-17T14:39:31Z	14	
240433438	224	52195	true	2016-08-17T14:41:01Z	2016-08-17T14:41:01Z	1	
240538203	225	1128607	true	2016-08-17T20:31:31Z	2016-08-17T20:31:31Z	22	
241733130	212	30331	false	2016-08-23T13:37:59Z	2016-08-23T13:37:59Z	34	
242063735	226	1128607	false	2016-08-24T13:30:08Z	2016-08-24T13:30:08Z	17	
242064433	226	12948897	false	2016-08-24T13:32:15Z	2016-08-24T13:32:15Z	41	
242073040	226	1128607	false	2016-08-24T13:56:25Z	2016-08-24T13:56:25Z	8	
242075647	226	1128607	false	2016-08-24T14:03:13Z	2016-08-24T14:03:13Z	12	
243236190	227	1128607	true	2016-08-29T19:55:49Z	2016-08-29T19:55:49Z	113	
243240943	227	4356989	true	2016-08-29T20:12:37Z	2016-08-29T20:12:37Z	7	
243255070	225	1128607	true	2016-08-29T21:01:54Z	2016-08-29T21:01:54Z	24	
243804073	228	1128607	false	2016-08-31T15:35:42Z	2016-08-31T15:35:42Z	22	
243807727	228	2467194	false	2016-08-31T15:46:51Z	2016-08-31T15:46:51Z	23	
243807938	228	1614246	false	2016-08-31T15:47:31Z	2016-08-31T15:47:31Z	65	
243809891	228	52195	false	2016-08-31T15:53:25Z	2016-08-31T15:53:25Z	31	
243810169	228	1128607	false	2016-08-31T15:54:14Z	2016-08-31T15:54:14Z	90	
243810458	225	1128607	true	2016-08-31T15:55:08Z	2016-08-31T15:55:08Z	19	
243815879	225	52195	true	2016-08-31T16:12:17Z	2016-08-31T16:12:17Z	78	
243818242	225	1128607	true	2016-08-31T16:20:07Z	2016-08-31T16:20:07Z	6	
243819670	225	1128607	true	2016-08-31T16:24:32Z	2016-08-31T16:24:32Z	30	
243820519	225	52195	true	2016-08-31T16:27:09Z	2016-08-31T16:27:09Z	6	
243869222	225	899444	true	2016-08-31T19:11:40Z	2016-08-31T19:11:40Z	31	
243873026	225	1128607	true	2016-08-31T19:25:22Z	2016-08-31T19:25:22Z	98	
244057185	229	1128607	false	2016-09-01T11:58:09Z	2016-09-01T11:58:09Z	13	
244057297	225	1128607	true	2016-09-01T11:58:44Z	2016-09-01T11:58:44Z	14	
244058997	229	899444	false	2016-09-01T12:07:04Z	2016-09-01T12:07:04Z	15	
244061201	229	1128607	false	2016-09-01T12:18:10Z	2016-09-01T12:18:10Z	4	
244062221	229	899444	false	2016-09-01T12:22:53Z	2016-09-01T12:22:53Z	17	
246443700	232	19857479	false	2016-09-12T18:26:32Z	2016-09-12T18:26:32Z	31	
247094128	118	170270	false	2016-09-14T17:37:31Z	2016-09-14T17:37:31Z	14	
247101896	118	1128607	false	2016-09-14T18:00:52Z	2016-09-14T18:00:52Z	22	
247157368	118	376661	false	2016-09-14T21:18:18Z	2016-09-14T21:18:18Z	27	
247190288	118	1128607	false	2016-09-14T23:41:15Z	2016-09-14T23:41:15Z	18	
247251781	118	376661	false	2016-09-15T07:01:28Z	2016-09-15T07:01:28Z	6	
249244035	234	1128607	true	2016-09-23T16:49:48Z	2016-09-23T16:49:48Z	24	
249246143	234	4303	true	2016-09-23T16:58:36Z	2016-09-23T16:58:36Z	25	
249254275	234	1128607	true	2016-09-23T17:32:25Z	2016-09-23T17:32:25Z	35	
249262630	234	52195	true	2016-09-23T18:06:45Z	2016-09-23T18:06:45Z	15	
249264611	234	1128607	true	2016-09-23T18:15:17Z	2016-09-23T18:15:17Z	78	
249265869	234	4303	true	2016-09-23T18:20:14Z	2016-09-23T18:20:14Z	9	
249276819	234	2643044	true	2016-09-23T19:05:21Z	2016-09-23T19:05:21Z	60	
249283907	234	1128607	true	2016-09-23T19:38:36Z	2016-09-23T19:38:36Z	31	
249287372	234	52195	true	2016-09-23T19:55:05Z	2016-09-23T19:55:05Z	20	
249288969	234	2643044	true	2016-09-23T20:03:11Z	2016-09-23T20:03:11Z	93	
249299472	234	4303	true	2016-09-23T20:52:14Z	2016-09-23T20:52:14Z	22	
249300044	234	52195	true	2016-09-23T20:54:58Z	2016-09-23T20:54:58Z	23	
249301124	234	4303	true	2016-09-23T21:00:15Z	2016-09-23T21:00:15Z	8	
249564243	234	1128607	true	2016-09-26T13:07:42Z	2016-09-26T13:07:42Z	24	
250456182	235	1128607	false	2016-09-29T12:48:50Z	2016-09-29T12:48:50Z	7	
250588742	235	2467194	false	2016-09-29T20:56:07Z	2016-09-29T20:56:07Z	4	
250666107	235	376661	false	2016-09-30T06:03:37Z	2016-09-30T06:03:37Z	1	
250666227	235	498775	false	2016-09-30T06:04:28Z	2016-09-30T06:04:28Z	18	
252061159	237	52195	false	2016-10-06T19:15:49Z	2016-10-06T19:15:49Z	14	
252061989	237	7535766	false	2016-10-06T19:19:10Z	2016-10-06T19:19:10Z	4	
252079344	237	1128607	false	2016-10-06T20:30:07Z	2016-10-06T20:30:07Z	26	
252676702	230	1128607	true	2016-10-10T16:49:22Z	2016-10-10T16:49:22Z	13	
254020488	239	2467194	true	2016-10-16T00:56:36Z	2016-10-16T00:56:36Z	4	
254031136	239	376661	true	2016-10-16T06:58:44Z	2016-10-16T06:58:44Z	17	
254053787	239	8107784	true	2016-10-16T15:33:24Z	2016-10-16T15:33:24Z	32	
254059138	239	3055345	true	2016-10-16T17:02:16Z	2016-10-16T17:02:16Z	44	
254076519	239	1128607	true	2016-10-16T21:31:55Z	2016-10-16T21:31:55Z	127	
254079660	235	54666	false	2016-10-16T22:26:17Z	2016-10-16T22:26:17Z	8	
254150419	239	52195	true	2016-10-17T08:55:12Z	2016-10-17T08:55:12Z	15	
254150621	239	498775	true	2016-10-17T08:56:00Z	2016-10-17T08:56:00Z	12	
254153855	239	8107784	true	2016-10-17T09:10:12Z	2016-10-17T09:10:12Z	43	
254174899	239	52195	true	2016-10-17T10:48:39Z	2016-10-17T10:48:39Z	22	
254175214	239	8107784	true	2016-10-17T10:50:18Z	2016-10-17T10:50:18Z	21	
254975655	119	22581782	false	2016-10-20T00:08:58Z	2016-10-20T00:08:58Z	19	
254996646	119	22581782	false	2016-10-20T02:58:28Z	2016-10-20T02:58:28Z	13	
255892140	240	2223120	false	2016-10-24T23:12:56Z	2016-10-24T23:12:56Z	21	
255897283	240	518427	false	2016-10-24T23:46:35Z	2016-10-24T23:46:35Z	10	
256023847	241	52195	true	2016-10-25T12:43:10Z	2016-10-25T12:43:10Z	28	
256420162	235	1128607	false	2016-10-26T17:29:15Z	2016-10-26T17:29:15Z	6	
256420771	235	52195	false	2016-10-26T17:31:34Z	2016-10-26T17:31:34Z	9	
256423183	235	52195	false	2016-10-26T17:40:36Z	2016-10-26T17:40:36Z	12	
256511149	241	518427	true	2016-10-27T00:01:27Z	2016-10-27T00:01:27Z	97	
256549529	235	52195	false	2016-10-27T05:24:58Z	2016-10-27T05:24:58Z	5	
256606368	241	52195	true	2016-10-27T10:34:07Z	2016-10-27T10:34:07Z	42	
256679539	235	1128607	false	2016-10-27T15:38:42Z	2016-10-27T15:38:42Z	72	
256710779	238	4303	true	2016-10-27T17:17:57Z	2016-10-27T17:17:57Z	17	
256710968	234	4303	true	2016-10-27T17:18:40Z	2016-10-27T17:18:40Z	12	
256865692	235	52195	false	2016-10-28T08:31:57Z	2016-10-28T08:31:57Z	9	
256896329	235	376661	false	2016-10-28T11:18:47Z	2016-10-28T11:18:47Z	2	
256942554	235	1128607	false	2016-10-28T14:54:20Z	2016-10-28T14:54:20Z	24	
256957901	235	52195	false	2016-10-28T15:54:16Z	2016-10-28T15:54:16Z	22	
256966444	235	1128607	false	2016-10-28T16:30:23Z	2016-10-28T16:30:23Z	11	
256986425	235	52195	false	2016-10-28T17:56:57Z	2016-10-28T17:56:57Z	14	
256988365	235	376661	false	2016-10-28T18:04:53Z	2016-10-28T18:04:53Z	6	
256989957	235	52195	false	2016-10-28T18:11:30Z	2016-10-28T18:11:30Z	17	
257002439	235	1128607	false	2016-10-28T19:03:49Z	2016-10-28T19:03:49Z	6	
257023815	235	899444	false	2016-10-28T20:45:08Z	2016-10-28T20:45:08Z	28	
257024049	235	376661	false	2016-10-28T20:46:17Z	2016-10-28T20:46:17Z	15	
257027414	235	52195	false	2016-10-28T21:01:02Z	2016-10-28T21:01:02Z	26	
257030266	235	376661	false	2016-10-28T21:14:13Z	2016-10-28T21:14:13Z	23	
257047942	235	376661	false	2016-10-28T22:56:39Z	2016-10-28T22:56:39Z	28	
257048623	235	899444	false	2016-10-28T23:01:26Z	2016-10-28T23:01:26Z	6	
257048918	235	52195	false	2016-10-28T23:03:38Z	2016-10-28T23:03:38Z	11	
257050191	235	376661	false	2016-10-28T23:13:02Z	2016-10-28T23:13:02Z	3	
257050797	235	52195	false	2016-10-28T23:18:05Z	2016-10-28T23:18:05Z	61	
257077034	235	2377664	false	2016-10-29T07:37:40Z	2016-10-29T07:37:40Z	7	
257277030	235	1128607	false	2016-10-31T12:04:03Z	2016-10-31T12:04:03Z	3	
257334018	235	52195	false	2016-10-31T15:56:54Z	2016-10-31T15:56:54Z	7	
257908421	235	52195	false	2016-11-02T15:55:28Z	2016-11-02T15:55:28Z	6	
