252225578	1	495647	true	2016-10-07T11:26:12Z	2016-10-07T11:26:12Z	1	
252226368	2	495647	true	2016-10-07T11:28:47Z	2016-10-07T11:28:47Z	1	
253096959	3	176984	true	2016-10-12T01:49:48Z	2016-10-12T01:49:48Z	18	
253097952	3	495647	true	2016-10-12T01:57:29Z	2016-10-12T01:57:29Z	1	
