1	2352663	false	closed	false	22		2016-09-30T14:57:49Z	2016-12-08T19:39:04Z	2016-10-06T12:25:17Z	SmartOS cannot build on master	155		
2	2352663	false	closed	false	6		2016-11-05T08:58:20Z	2016-11-15T16:09:23Z	2016-11-15T16:09:23Z	Make V8 5.5 ABI compatible with 5.4	67		
3	79017	false	closed	false	3		2016-11-21T18:42:36Z	2016-11-30T07:14:15Z	2016-11-30T07:14:15Z	How are we keeping this mirror up to date?	18		
4	2352663	false	open	false	0		2017-02-19T10:43:32Z	2017-03-08T20:37:25Z		Build failures on Windows with 5.7-lkgr	120		
5	2352663	false	open	false	9		2017-02-19T10:48:48Z	2017-03-14T18:44:56Z		Build failure on Ubuntu 12.04 with 5.7-lkgr	124		
6	2352663	false	open	false	7		2017-02-19T12:24:11Z	2017-03-13T14:07:20Z		Test failures on S390X with 5.7-lkgr	5		
7	2352663	false	open	false	2		2017-03-17T10:44:16Z	2017-03-17T20:16:47Z		Canary broken on some platforms	125		
